time,gFx,gFy,gFz,TgF
15:59:45:861,0.9682,0.0537,0.1680,0.984
15:59:45:867,0.9658,0.0544,0.1704,0.982
15:59:45:872,0.9643,0.0527,0.1733,0.981
15:59:45:877,0.9621,0.0518,0.1785,0.980
15:59:45:886,0.9599,0.0510,0.1834,0.979
15:59:45:887,0.9587,0.0503,0.1858,0.978
15:59:45:892,0.9587,0.0518,0.1836,0.978
15:59:45:897,0.9587,0.0530,0.1780,0.977
15:59:45:902,0.9590,0.0532,0.1716,0.976
15:59:45:907,0.9594,0.0537,0.1665,0.975
15:59:45:913,0.9604,0.0557,0.1631,0.976
15:59:45:918,0.9607,0.0562,0.1611,0.976
15:59:45:922,0.9597,0.0559,0.1633,0.975
15:59:45:927,0.9614,0.0564,0.1680,0.978
15:59:45:932,0.9643,0.0579,0.1711,0.981
15:59:45:937,0.9704,0.0603,0.1704,0.987
15:59:45:942,0.9741,0.0625,0.1726,0.991
15:59:45:947,0.9719,0.0596,0.1716,0.989
15:59:45:952,0.9668,0.0593,0.1692,0.983
15:59:45:958,0.9621,0.0608,0.1724,0.979
15:59:45:962,0.9590,0.0625,0.1790,0.978
15:59:45:967,0.9587,0.0632,0.1834,0.978
15:59:45:972,0.9604,0.0642,0.1831,0.980
15:59:45:979,0.9619,0.0645,0.1812,0.981
15:59:45:983,0.9609,0.0637,0.1799,0.980
15:59:45:988,0.9604,0.0635,0.1799,0.979
15:59:45:992,0.9631,0.0635,0.1768,0.981
15:59:45:999,0.9680,0.0613,0.1711,0.985
15:59:46:003,0.9731,0.0586,0.1623,0.988
15:59:46:008,0.9795,0.0579,0.1489,0.992
15:59:46:016,0.9839,0.0596,0.1374,0.995
15:59:46:018,0.9863,0.0610,0.1291,0.997
15:59:46:022,0.9866,0.0628,0.1252,0.996
15:59:46:027,0.9851,0.0642,0.1310,0.996
15:59:46:032,0.9819,0.0654,0.1413,0.994
15:59:46:038,0.9768,0.0664,0.1494,0.990
15:59:46:043,0.9753,0.0676,0.1511,0.989
15:59:46:048,0.9812,0.0681,0.1435,0.994
15:59:46:053,0.9890,0.0689,0.1298,1.000
15:59:46:058,0.9932,0.0694,0.1191,1.003
15:59:46:063,0.9927,0.0681,0.1139,1.002
15:59:46:067,0.9915,0.0664,0.1183,1.001
15:59:46:072,0.9888,0.0652,0.1303,0.999
15:59:46:078,0.9861,0.0640,0.1464,0.999
15:59:46:083,0.9841,0.0630,0.1640,1.000
15:59:46:088,0.9834,0.0613,0.1765,1.001
15:59:46:093,0.9841,0.0598,0.1829,1.003
15:59:46:098,0.9856,0.0581,0.1826,1.004
15:59:46:103,0.9868,0.0576,0.1816,1.005
15:59:46:108,0.9861,0.0559,0.1790,1.004
15:59:46:115,0.9846,0.0544,0.1763,1.002
15:59:46:119,0.9829,0.0530,0.1721,0.999
15:59:46:125,0.9822,0.0525,0.1694,0.998
15:59:46:131,0.9824,0.0537,0.1684,0.998
15:59:46:133,0.9814,0.0542,0.1675,0.997
15:59:46:138,0.9810,0.0549,0.1628,0.996
15:59:46:143,0.9783,0.0566,0.1589,0.993
15:59:46:148,0.9748,0.0593,0.1550,0.989
15:59:46:153,0.9766,0.0613,0.1540,0.991
15:59:46:158,0.9817,0.0615,0.1587,0.996
15:59:46:163,0.9834,0.0623,0.1628,0.999
15:59:46:168,0.9800,0.0630,0.1650,0.996
15:59:46:173,0.9744,0.0632,0.1670,0.991
15:59:46:178,0.9700,0.0632,0.1694,0.987
15:59:46:183,0.9678,0.0632,0.1716,0.985
15:59:46:188,0.9682,0.0645,0.1733,0.986
15:59:46:193,0.9717,0.0659,0.1758,0.990
15:59:46:200,0.9766,0.0667,0.1743,0.994
15:59:46:203,0.9805,0.0657,0.1692,0.997
15:59:46:212,0.9807,0.0647,0.1643,0.996
15:59:46:217,0.9778,0.0650,0.1633,0.993
15:59:46:219,0.9729,0.0659,0.1643,0.989
15:59:46:223,0.9668,0.0659,0.1672,0.983
15:59:46:228,0.9616,0.0664,0.1724,0.979
15:59:46:233,0.9609,0.0662,0.1765,0.979
15:59:46:239,0.9621,0.0650,0.1777,0.981
15:59:46:243,0.9634,0.0659,0.1777,0.982
15:59:46:249,0.9636,0.0674,0.1780,0.982
15:59:46:253,0.9646,0.0667,0.1746,0.983
15:59:46:260,0.9660,0.0647,0.1680,0.983
15:59:46:263,0.9658,0.0642,0.1633,0.982
15:59:46:269,0.9631,0.0652,0.1621,0.979
15:59:46:273,0.9602,0.0654,0.1648,0.976
15:59:46:279,0.9599,0.0672,0.1689,0.977
15:59:46:284,0.9614,0.0659,0.1719,0.979
15:59:46:289,0.9634,0.0632,0.1728,0.981
15:59:46:296,0.9631,0.0628,0.1714,0.980
15:59:46:299,0.9616,0.0645,0.1704,0.979
15:59:46:303,0.9616,0.0657,0.1697,0.979
15:59:46:312,0.9612,0.0672,0.1706,0.978
15:59:46:313,0.9607,0.0689,0.1724,0.978
15:59:46:319,0.9597,0.0681,0.1728,0.978
15:59:46:325,0.9572,0.0689,0.1721,0.975
15:59:46:329,0.9548,0.0701,0.1719,0.973
15:59:46:334,0.9533,0.0716,0.1741,0.972
15:59:46:339,0.9528,0.0730,0.1768,0.972
15:59:46:344,0.9541,0.0725,0.1782,0.973
15:59:46:349,0.9577,0.0711,0.1797,0.977
15:59:46:354,0.9609,0.0698,0.1807,0.980
15:59:46:361,0.9638,0.0684,0.1782,0.983
15:59:46:364,0.9653,0.0672,0.1728,0.983
15:59:46:369,0.9651,0.0672,0.1687,0.982
15:59:46:374,0.9631,0.0669,0.1687,0.980
15:59:46:380,0.9612,0.0659,0.1704,0.978
15:59:46:384,0.9626,0.0659,0.1704,0.980
15:59:46:389,0.9670,0.0667,0.1684,0.984
15:59:46:394,0.9729,0.0667,0.1631,0.989
15:59:46:401,0.9753,0.0667,0.1579,0.990
15:59:46:406,0.9768,0.0681,0.1584,0.992
15:59:46:412,0.9778,0.0689,0.1611,0.993
15:59:46:417,0.9790,0.0681,0.1623,0.995
15:59:46:420,0.9790,0.0669,0.1618,0.995
15:59:46:425,0.9792,0.0667,0.1601,0.994
15:59:46:430,0.9788,0.0674,0.1592,0.994
15:59:46:434,0.9785,0.0686,0.1599,0.994
15:59:46:440,0.9790,0.0689,0.1626,0.995
15:59:46:445,0.9763,0.0679,0.1650,0.992
15:59:46:449,0.9726,0.0674,0.1660,0.989
15:59:46:454,0.9714,0.0669,0.1665,0.988
15:59:46:461,0.9702,0.0664,0.1665,0.987
15:59:46:464,0.9690,0.0674,0.1662,0.985
15:59:46:469,0.9685,0.0669,0.1667,0.985
15:59:46:475,0.9692,0.0672,0.1662,0.986
15:59:46:480,0.9700,0.0669,0.1650,0.986
15:59:46:484,0.9712,0.0674,0.1640,0.987
15:59:46:489,0.9707,0.0679,0.1626,0.987
15:59:46:494,0.9712,0.0676,0.1626,0.987
15:59:46:500,0.9726,0.0667,0.1633,0.989
15:59:46:504,0.9751,0.0662,0.1640,0.991
15:59:46:513,0.9770,0.0667,0.1614,0.993
15:59:46:517,0.9795,0.0679,0.1587,0.995
15:59:46:522,0.9800,0.0672,0.1574,0.995
15:59:46:525,0.9778,0.0659,0.1579,0.993
15:59:46:530,0.9736,0.0659,0.1589,0.989
15:59:46:534,0.9707,0.0662,0.1611,0.986
15:59:46:541,0.9692,0.0676,0.1623,0.985
15:59:46:545,0.9692,0.0681,0.1623,0.985
15:59:46:550,0.9707,0.0686,0.1618,0.986
15:59:46:555,0.9736,0.0696,0.1621,0.989
15:59:46:560,0.9739,0.0708,0.1631,0.990
15:59:46:565,0.9717,0.0706,0.1658,0.988
15:59:46:570,0.9690,0.0720,0.1684,0.986
15:59:46:575,0.9700,0.0728,0.1687,0.987
15:59:46:581,0.9717,0.0733,0.1662,0.989
15:59:46:586,0.9722,0.0740,0.1662,0.989
15:59:46:590,0.9714,0.0716,0.1675,0.988
15:59:46:595,0.9719,0.0696,0.1650,0.988
15:59:46:602,0.9739,0.0689,0.1614,0.990
15:59:46:606,0.9758,0.0669,0.1604,0.991
15:59:46:613,0.9773,0.0650,0.1628,0.993
15:59:46:617,0.9773,0.0632,0.1662,0.993
15:59:46:621,0.9785,0.0620,0.1670,0.995
15:59:46:625,0.9785,0.0628,0.1687,0.995
15:59:46:630,0.9770,0.0637,0.1682,0.993
15:59:46:635,0.9770,0.0640,0.1645,0.993
15:59:46:641,0.9778,0.0635,0.1604,0.993
15:59:46:646,0.9770,0.0637,0.1582,0.992
15:59:46:650,0.9741,0.0640,0.1589,0.989
15:59:46:655,0.9719,0.0642,0.1601,0.987
15:59:46:661,0.9712,0.0659,0.1584,0.986
15:59:46:665,0.9687,0.0679,0.1579,0.984
15:59:46:670,0.9663,0.0686,0.1579,0.982
15:59:46:676,0.9673,0.0679,0.1592,0.983
15:59:46:683,0.9692,0.0691,0.1596,0.985
15:59:46:686,0.9697,0.0708,0.1589,0.985
15:59:46:691,0.9685,0.0725,0.1587,0.984
15:59:46:697,0.9675,0.0735,0.1599,0.983
15:59:46:701,0.9670,0.0757,0.1614,0.983
15:59:46:706,0.9660,0.0769,0.1626,0.983
15:59:46:713,0.9663,0.0769,0.1623,0.983
15:59:46:716,0.9673,0.0762,0.1618,0.984
15:59:46:721,0.9670,0.0750,0.1631,0.984
15:59:46:725,0.9651,0.0740,0.1658,0.982
15:59:46:730,0.9614,0.0725,0.1670,0.978
15:59:46:735,0.9587,0.0711,0.1660,0.976
15:59:46:741,0.9587,0.0698,0.1636,0.975
15:59:46:745,0.9609,0.0684,0.1636,0.977
15:59:46:750,0.9638,0.0664,0.1638,0.980
15:59:46:755,0.9678,0.0657,0.1609,0.983
15:59:46:761,0.9722,0.0659,0.1579,0.987
15:59:46:766,0.9746,0.0667,0.1594,0.990
15:59:46:771,0.9753,0.0672,0.1628,0.991
15:59:46:776,0.9766,0.0674,0.1667,0.993
15:59:46:782,0.9790,0.0674,0.1709,0.996
15:59:46:786,0.9795,0.0681,0.1699,0.996
15:59:46:791,0.9788,0.0694,0.1667,0.995
15:59:46:796,0.9788,0.0701,0.1662,0.995
15:59:46:803,0.9795,0.0696,0.1670,0.996
15:59:46:807,0.9817,0.0684,0.1675,0.998
15:59:46:811,0.9858,0.0672,0.1672,1.002
15:59:46:816,0.9898,0.0657,0.1648,1.006
15:59:46:823,0.9910,0.0632,0.1594,1.006
15:59:46:829,0.9910,0.0632,0.1567,1.005
15:59:46:833,0.9893,0.0635,0.1584,1.004
15:59:46:836,0.9866,0.0630,0.1616,1.002
15:59:46:843,0.9817,0.0615,0.1631,0.997
15:59:46:846,0.9775,0.0610,0.1628,0.993
15:59:46:851,0.9768,0.0623,0.1623,0.992
15:59:46:856,0.9770,0.0618,0.1616,0.992
15:59:46:862,0.9748,0.0620,0.1636,0.990
15:59:46:866,0.9700,0.0640,0.1660,0.986
15:59:46:871,0.9673,0.0650,0.1658,0.984
15:59:46:876,0.9651,0.0647,0.1662,0.981
15:59:46:882,0.9653,0.0640,0.1689,0.982
15:59:46:886,0.9670,0.0632,0.1702,0.984
15:59:46:891,0.9675,0.0635,0.1702,0.984
15:59:46:896,0.9660,0.0654,0.1711,0.983
15:59:46:902,0.9616,0.0676,0.1743,0.980
15:59:46:907,0.9590,0.0681,0.1765,0.977
15:59:46:912,0.9592,0.0669,0.1753,0.977
15:59:46:916,0.9597,0.0659,0.1755,0.978
15:59:46:923,0.9612,0.0664,0.1753,0.979
15:59:46:929,0.9621,0.0681,0.1738,0.980
15:59:46:933,0.9619,0.0698,0.1731,0.980
15:59:46:936,0.9602,0.0716,0.1750,0.979
15:59:46:942,0.9597,0.0733,0.1780,0.979
15:59:46:946,0.9616,0.0740,0.1782,0.981
15:59:46:951,0.9634,0.0752,0.1758,0.982
15:59:46:956,0.9636,0.0750,0.1750,0.982
15:59:46:962,0.9636,0.0740,0.1758,0.982
15:59:46:966,0.9646,0.0742,0.1770,0.983
15:59:46:972,0.9646,0.0740,0.1763,0.983
15:59:46:976,0.9641,0.0723,0.1758,0.983
15:59:46:982,0.9641,0.0703,0.1726,0.982
15:59:46:987,0.9648,0.0698,0.1689,0.982
15:59:46:993,0.9648,0.0694,0.1677,0.982
15:59:46:997,0.9656,0.0691,0.1694,0.983
15:59:47:003,0.9648,0.0696,0.1728,0.983
15:59:47:020,0.9648,0.0701,0.1758,0.983
15:59:47:023,0.9646,0.0713,0.1768,0.983
15:59:47:024,0.9643,0.0716,0.1775,0.983
15:59:47:027,0.9648,0.0713,0.1785,0.984
15:59:47:043,0.9648,0.0708,0.1782,0.984
15:59:47:045,0.9646,0.0708,0.1780,0.983
15:59:47:045,0.9646,0.0708,0.1775,0.983
15:59:47:046,0.9653,0.0703,0.1768,0.984
15:59:47:047,0.9673,0.0694,0.1738,0.985
15:59:47:052,0.9690,0.0689,0.1684,0.986
15:59:47:058,0.9702,0.0691,0.1650,0.987
15:59:47:062,0.9724,0.0689,0.1633,0.988
15:59:47:067,0.9741,0.0694,0.1638,0.990
15:59:47:072,0.9731,0.0701,0.1655,0.990
15:59:47:077,0.9704,0.0703,0.1665,0.987
15:59:47:082,0.9680,0.0701,0.1662,0.985
15:59:47:087,0.9673,0.0698,0.1640,0.984
15:59:47:094,0.9695,0.0698,0.1601,0.985
15:59:47:097,0.9714,0.0701,0.1565,0.986
15:59:47:103,0.9722,0.0708,0.1587,0.988
15:59:47:109,0.9719,0.0701,0.1626,0.988
15:59:47:113,0.9722,0.0686,0.1633,0.988
15:59:47:117,0.9741,0.0689,0.1623,0.990
15:59:47:123,0.9753,0.0686,0.1618,0.991
15:59:47:131,0.9753,0.0679,0.1601,0.991
15:59:47:133,0.9753,0.0686,0.1604,0.991
15:59:47:138,0.9763,0.0696,0.1633,0.992
15:59:47:144,0.9775,0.0689,0.1660,0.994
15:59:47:147,0.9773,0.0674,0.1662,0.994
15:59:47:152,0.9756,0.0667,0.1677,0.992
15:59:47:158,0.9746,0.0667,0.1689,0.991
15:59:47:163,0.9748,0.0664,0.1675,0.991
15:59:47:167,0.9758,0.0664,0.1670,0.992
15:59:47:172,0.9766,0.0672,0.1692,0.993
15:59:47:177,0.9748,0.0689,0.1709,0.992
15:59:47:183,0.9731,0.0691,0.1709,0.990
15:59:47:187,0.9746,0.0676,0.1684,0.991
15:59:47:192,0.9775,0.0662,0.1653,0.994
15:59:47:197,0.9773,0.0659,0.1628,0.993
15:59:47:204,0.9744,0.0662,0.1636,0.990
15:59:47:211,0.9751,0.0654,0.1628,0.991
15:59:47:217,0.9773,0.0628,0.1609,0.992
15:59:47:218,0.9783,0.0615,0.1599,0.993
15:59:47:223,0.9775,0.0613,0.1628,0.993
15:59:47:228,0.9756,0.0618,0.1677,0.992
15:59:47:233,0.9729,0.0618,0.1706,0.990
15:59:47:237,0.9714,0.0623,0.1716,0.988
15:59:47:244,0.9714,0.0625,0.1706,0.988
15:59:47:248,0.9704,0.0625,0.1687,0.987
15:59:47:253,0.9700,0.0628,0.1692,0.987
15:59:47:258,0.9687,0.0637,0.1682,0.985
15:59:47:263,0.9673,0.0642,0.1670,0.984
15:59:47:268,0.9663,0.0664,0.1667,0.983
15:59:47:273,0.9653,0.0667,0.1670,0.982
15:59:47:278,0.9660,0.0664,0.1667,0.983
15:59:47:283,0.9678,0.0650,0.1658,0.984
15:59:47:288,0.9690,0.0654,0.1658,0.985
15:59:47:294,0.9695,0.0652,0.1670,0.986
15:59:47:298,0.9695,0.0654,0.1672,0.986
15:59:47:303,0.9702,0.0667,0.1658,0.987
15:59:47:312,0.9722,0.0672,0.1653,0.988
15:59:47:318,0.9744,0.0674,0.1670,0.991
15:59:47:319,0.9766,0.0672,0.1699,0.993
15:59:47:325,0.9775,0.0684,0.1692,0.994
15:59:47:329,0.9768,0.0689,0.1684,0.994
15:59:47:333,0.9751,0.0681,0.1680,0.992
15:59:47:338,0.9739,0.0684,0.1672,0.990
15:59:47:343,0.9729,0.0689,0.1670,0.990
15:59:47:348,0.9714,0.0681,0.1672,0.988
15:59:47:353,0.9690,0.0676,0.1677,0.986
15:59:47:358,0.9668,0.0664,0.1704,0.984
15:59:47:363,0.9656,0.0662,0.1731,0.983
15:59:47:368,0.9668,0.0652,0.1733,0.984
15:59:47:374,0.9673,0.0637,0.1736,0.985
15:59:47:378,0.9665,0.0623,0.1746,0.984
