time,gFx,gFy,gFz,TgF
17:16:00:978,0.8419,-0.0120,0.2941,0.892
17:16:00:982,0.8424,-0.0196,0.2990,0.894
17:16:00:987,0.8419,-0.0255,0.2980,0.893
17:16:00:992,0.8465,-0.0299,0.2914,0.896
17:16:00:998,0.8575,-0.0333,0.2860,0.905
17:16:01:002,0.8661,-0.0365,0.2870,0.913
17:16:01:007,0.8688,-0.0416,0.2931,0.918
17:16:01:012,0.8675,-0.0475,0.2960,0.918
17:16:01:023,0.8668,-0.0511,0.2904,0.916
17:16:01:024,0.8700,-0.0538,0.2828,0.916
17:16:01:027,0.8754,-0.0568,0.2846,0.922
17:16:01:031,0.8805,-0.0621,0.2965,0.931
17:16:01:038,0.8824,-0.0668,0.3124,0.938
17:16:01:044,0.8827,-0.0695,0.3251,0.943
17:16:01:047,0.8842,-0.0705,0.3352,0.948
17:16:01:055,0.8837,-0.0705,0.3410,0.950
17:16:01:058,0.8820,-0.0724,0.3425,0.949
17:16:01:062,0.8795,-0.0761,0.3405,0.946
17:16:01:067,0.8783,-0.0790,0.3376,0.944
17:16:01:072,0.8807,-0.0797,0.3361,0.946
17:16:01:078,0.8883,-0.0812,0.3305,0.951
17:16:01:082,0.8981,-0.0815,0.3198,0.957
17:16:01:087,0.9044,-0.0802,0.3110,0.960
17:16:01:092,0.9106,-0.0788,0.3090,0.965
17:16:01:098,0.9186,-0.0797,0.3097,0.973
17:16:01:102,0.9301,-0.0810,0.3134,0.985
17:16:01:107,0.9440,-0.0827,0.3207,1.000
17:16:01:113,0.9546,-0.0832,0.3303,1.013
17:16:01:124,0.9621,-0.0805,0.3413,1.024
17:16:01:125,0.9682,-0.0768,0.3520,1.033
17:16:01:127,0.9714,-0.0712,0.3591,1.038
17:16:01:138,0.9741,-0.0631,0.3633,1.042
17:16:01:139,0.9783,-0.0541,0.3640,1.045
17:16:01:142,0.9836,-0.0477,0.3686,1.052
17:16:01:147,0.9885,-0.0406,0.3789,1.059
17:16:01:152,0.9946,-0.0318,0.3870,1.068
17:16:01:159,1.0017,-0.0235,0.3892,1.075
17:16:01:163,1.0110,-0.0155,0.3889,1.083
17:16:01:167,1.0232,-0.0074,0.3833,1.093
17:16:01:173,1.0362,0.0031,0.3723,1.101
17:16:01:178,1.0553,0.0141,0.3594,1.115
17:16:01:183,1.0797,0.0224,0.3476,1.135
17:16:01:187,1.1071,0.0302,0.3369,1.158
17:16:01:192,1.1371,0.0398,0.3325,1.185
17:16:01:200,1.1653,0.0518,0.3332,1.213
17:16:01:203,1.1870,0.0667,0.3410,1.237
17:16:01:209,1.2078,0.0801,0.3535,1.261
17:16:01:213,1.2322,0.0933,0.3584,1.287
17:16:01:219,1.2591,0.1038,0.3603,1.314
17:16:01:224,1.2828,0.1087,0.3645,1.338
17:16:01:228,1.2921,0.1126,0.3584,1.346
17:16:01:233,1.2877,0.1163,0.3374,1.336
17:16:01:239,1.2782,0.1178,0.3080,1.320
17:16:01:243,1.2701,0.1151,0.2784,1.305
17:16:01:252,1.2687,0.1085,0.2577,1.299
17:16:01:253,1.2826,0.1021,0.2445,1.310
17:16:01:258,1.3053,0.0982,0.2384,1.331
17:16:01:263,1.3259,0.0975,0.2401,1.351
17:16:01:271,1.3442,0.0994,0.2408,1.369
17:16:01:273,1.3611,0.1036,0.2398,1.386
17:16:01:278,1.3755,0.1085,0.2437,1.401
17:16:01:282,1.3845,0.1119,0.2511,1.412
17:16:01:288,1.3882,0.1138,0.2589,1.417
17:16:01:292,1.3831,0.1121,0.2579,1.411
17:16:01:302,1.3716,0.1053,0.2491,1.398
17:16:01:303,1.3564,0.0955,0.2364,1.380
17:16:01:308,1.3376,0.0852,0.2298,1.360
17:16:01:313,1.3134,0.0740,0.2300,1.335
17:16:01:319,1.2860,0.0608,0.2293,1.308
17:16:01:323,1.2584,0.0454,0.2266,1.279
17:16:01:328,1.2327,0.0327,0.2190,1.252
17:16:01:335,1.2056,0.0227,0.2054,1.223
17:16:01:339,1.1723,0.0148,0.1856,1.187
17:16:01:343,1.1391,0.0085,0.1667,1.151
17:16:01:348,1.1088,0.0038,0.1489,1.119
17:16:01:354,1.0824,0.0019,0.1308,1.090
17:16:01:358,1.0570,0.0026,0.1161,1.063
17:16:01:371,1.0291,0.0053,0.1039,1.034
17:16:01:372,1.0025,0.0070,0.0934,1.007
17:16:01:373,0.9751,0.0082,0.0834,0.979
17:16:01:379,0.9428,0.0100,0.0753,0.946
17:16:01:384,0.9069,0.0146,0.0726,0.910
17:16:01:390,0.8700,0.0227,0.0746,0.873
17:16:01:393,0.8294,0.0356,0.0824,0.834
17:16:01:407,0.7922,0.0498,0.0870,0.799
17:16:01:408,0.7666,0.0654,0.0895,0.775
17:16:01:409,0.7539,0.0794,0.0993,0.765
17:16:01:416,0.7470,0.0955,0.1240,0.763
17:16:01:418,0.7441,0.1156,0.1538,0.769
17:16:01:423,0.7417,0.1314,0.1816,0.775
17:16:01:429,0.7368,0.1451,0.2095,0.780
17:16:01:434,0.7353,0.1569,0.2349,0.788
17:16:01:439,0.7426,0.1662,0.2586,0.804
17:16:01:443,0.7573,0.1723,0.2819,0.826
17:16:01:449,0.7739,0.1798,0.3022,0.850
17:16:01:454,0.7864,0.1867,0.3193,0.869
17:16:01:459,0.7964,0.1901,0.3288,0.882
17:16:01:465,0.8074,0.1894,0.3332,0.894
17:16:01:469,0.8240,0.1850,0.3374,0.909
17:16:01:474,0.8428,0.1816,0.3462,0.929
17:16:01:480,0.8629,0.1803,0.3620,0.953
17:16:01:483,0.8861,0.1740,0.3809,0.980
17:16:01:489,0.9084,0.1620,0.3992,1.005
17:16:01:495,0.9284,0.1483,0.4092,1.025
17:16:01:504,0.9528,0.1354,0.4112,1.047
17:16:01:506,0.9797,0.1224,0.4090,1.069
17:16:01:512,0.9988,0.1092,0.3987,1.081
17:16:01:525,1.0071,0.0933,0.3823,1.081
17:16:01:526,1.0100,0.0762,0.3611,1.075
17:16:01:527,1.0098,0.0650,0.3337,1.065
17:16:01:529,1.0054,0.0562,0.3066,1.053
17:16:01:534,0.9929,0.0422,0.2789,1.032
17:16:01:540,0.9756,0.0261,0.2415,1.005
17:16:01:545,0.9634,0.0100,0.2054,0.985
17:16:01:551,0.9548,-0.0062,0.1792,0.971
17:16:01:554,0.9482,-0.0196,0.1562,0.961
17:16:01:561,0.9448,-0.0284,0.1340,0.955
17:16:01:564,0.9414,-0.0350,0.1203,0.950
17:16:01:569,0.9326,-0.0394,0.1191,0.941
17:16:01:575,0.9140,-0.0441,0.1225,0.923
17:16:01:581,0.8910,-0.0492,0.1193,0.900
17:16:01:585,0.8658,-0.0548,0.1110,0.875
17:16:01:589,0.8348,-0.0541,0.1068,0.843
17:16:01:595,0.8025,-0.0477,0.1098,0.811
17:16:01:601,0.7715,-0.0392,0.1156,0.781
17:16:01:605,0.7463,-0.0333,0.1154,0.756
17:16:01:609,0.7241,-0.0294,0.1088,0.733
17:16:01:619,0.7040,-0.0233,0.1037,0.712
17:16:01:621,0.6832,-0.0130,0.1007,0.691
17:16:01:624,0.6637,0.0007,0.1010,0.671
17:16:01:629,0.6502,0.0131,0.1005,0.658
17:16:01:641,0.6424,0.0249,0.1017,0.651
17:16:01:642,0.6392,0.0346,0.1027,0.648
17:16:01:645,0.6422,0.0466,0.1086,0.653
17:16:01:649,0.6485,0.0613,0.1232,0.663
17:16:01:654,0.6595,0.0806,0.1467,0.680
17:16:01:661,0.6815,0.0994,0.1753,0.711
17:16:01:665,0.7128,0.1148,0.2102,0.752
17:16:01:669,0.7485,0.1290,0.2491,0.799
17:16:01:675,0.7751,0.1461,0.2838,0.838
17:16:01:681,0.7954,0.1613,0.3063,0.867
17:16:01:685,0.8199,0.1720,0.3212,0.897
17:16:01:690,0.8372,0.1823,0.3354,0.920
17:16:01:694,0.8404,0.1911,0.3484,0.930
17:16:01:703,0.8380,0.1982,0.3545,0.931
17:16:01:704,0.8365,0.2023,0.3493,0.929
17:16:01:710,0.8326,0.2006,0.3349,0.920
17:16:01:716,0.8282,0.1950,0.3134,0.907
17:16:01:720,0.8206,0.1891,0.2868,0.890
17:16:01:725,0.8140,0.1842,0.2616,0.875
17:16:01:730,0.8098,0.1772,0.2398,0.863
17:16:01:734,0.8084,0.1720,0.2195,0.855
17:16:01:741,0.8059,0.1710,0.2019,0.848
17:16:01:745,0.8037,0.1693,0.1858,0.842
17:16:01:750,0.8052,0.1608,0.1736,0.839
17:16:01:755,0.8076,0.1512,0.1694,0.839
17:16:01:761,0.8130,0.1488,0.1741,0.845
17:16:01:766,0.8177,0.1508,0.1846,0.852
17:16:01:770,0.8206,0.1571,0.2012,0.859
17:16:01:775,0.8250,0.1632,0.2181,0.869
17:16:01:782,0.8336,0.1652,0.2271,0.880
17:16:01:785,0.8458,0.1684,0.2296,0.892
17:16:01:790,0.8590,0.1759,0.2332,0.907
17:16:01:795,0.8758,0.1847,0.2459,0.928
17:16:01:802,0.8959,0.1899,0.2682,0.954
17:16:01:806,0.9194,0.1913,0.2938,0.984
17:16:01:812,0.9409,0.1935,0.3212,1.013
17:16:01:820,0.9568,0.1977,0.3484,1.037
17:16:01:821,0.9717,0.1992,0.3699,1.059
17:16:01:825,0.9890,0.1979,0.3887,1.081
17:16:01:839,1.0059,0.1987,0.4036,1.102
17:16:01:841,1.0313,0.1940,0.4161,1.129
17:16:01:841,1.0580,0.1855,0.4300,1.157
17:16:01:845,1.0936,0.1742,0.4405,1.192
17:16:01:850,1.1428,0.1581,0.4439,1.236
17:16:01:856,1.1909,0.1400,0.4300,1.274
17:16:01:860,1.2281,0.1236,0.4009,1.298
17:16:01:866,1.2491,0.1087,0.3745,1.309
17:16:01:870,1.2496,0.0972,0.3572,1.303
17:16:01:876,1.2286,0.0904,0.3427,1.279
17:16:01:881,1.1943,0.0889,0.3244,1.241
17:16:01:886,1.1601,0.0909,0.3009,1.202
17:16:01:891,1.1376,0.0911,0.2758,1.174
17:16:01:895,1.1218,0.0923,0.2621,1.156
17:16:01:901,1.1020,0.0955,0.2604,1.136
17:16:01:906,1.0819,0.1014,0.2623,1.118
17:16:01:911,1.0707,0.1085,0.2667,1.109
17:16:01:919,1.0663,0.1129,0.2699,1.106
17:16:01:924,1.0663,0.1141,0.2748,1.107
17:16:01:925,1.0704,0.1119,0.2758,1.111
17:16:01:933,1.0804,0.1080,0.2709,1.119
17:16:01:935,1.0980,0.1068,0.2660,1.135
17:16:01:941,1.1176,0.1080,0.2628,1.153
17:16:01:946,1.1403,0.1080,0.2623,1.175
17:16:01:952,1.1628,0.1075,0.2550,1.195
17:16:01:956,1.1821,0.1041,0.2364,1.210
17:16:01:961,1.1965,0.0982,0.2122,1.219
17:16:01:966,1.2083,0.0921,0.1848,1.226
17:16:01:971,1.2203,0.0862,0.1555,1.233
17:16:01:976,1.2332,0.0782,0.1313,1.243
17:16:01:983,1.2481,0.0745,0.1203,1.256
17:16:01:986,1.2625,0.0779,0.1169,1.270
17:16:01:991,1.2735,0.0823,0.1161,1.281
17:16:01:996,1.2814,0.0857,0.1215,1.290
17:16:02:004,1.2809,0.0906,0.1330,1.291
17:16:02:006,1.2760,0.0943,0.1467,1.288
17:16:02:011,1.2679,0.0945,0.1614,1.282
17:16:02:020,1.2567,0.0960,0.1748,1.272
17:16:02:023,1.2418,0.1002,0.1858,1.260
17:16:02:026,1.2247,0.1055,0.1917,1.244
17:16:02:033,1.2041,0.1097,0.1926,1.224
17:16:02:037,1.1814,0.1087,0.1929,1.202
17:16:02:042,1.1591,0.1036,0.1907,1.179
17:16:02:047,1.1345,0.0970,0.1870,1.154
17:16:02:051,1.1061,0.0899,0.1829,1.125
17:16:02:057,1.0743,0.0835,0.1802,1.093
17:16:02:062,1.0399,0.0767,0.1782,1.058
17:16:02:067,1.0037,0.0694,0.1711,1.021
17:16:02:071,0.9665,0.0618,0.1557,0.981
17:16:02:077,0.9326,0.0542,0.1352,0.944
17:16:02:082,0.9015,0.0464,0.1152,0.910
17:16:02:087,0.8710,0.0422,0.0978,0.877
17:16:02:092,0.8441,0.0405,0.0856,0.849
17:16:02:096,0.8223,0.0400,0.0792,0.827
17:16:02:104,0.7996,0.0430,0.0780,0.805
17:16:02:106,0.7764,0.0459,0.0800,0.782
17:16:02:111,0.7553,0.0493,0.0846,0.762
17:16:02:119,0.7395,0.0522,0.0919,0.747
17:16:02:121,0.7341,0.0537,0.1020,0.743
17:16:02:127,0.7392,0.0557,0.1134,0.750
17:16:02:132,0.7487,0.0564,0.1252,0.761
17:16:02:136,0.7610,0.0586,0.1398,0.776
17:16:02:142,0.7771,0.0625,0.1545,0.795
17:16:02:154,0.7964,0.0676,0.1672,0.817
17:16:02:155,0.8160,0.0745,0.1790,0.839
17:16:02:157,0.8375,0.0804,0.1904,0.863
17:16:02:162,0.8624,0.0840,0.2019,0.890
17:16:02:166,0.8915,0.0845,0.2080,0.919
17:16:02:171,0.9211,0.0833,0.2161,0.950
17:16:02:176,0.9445,0.0838,0.2330,0.976
17:16:02:183,0.9580,0.0867,0.2520,0.994
17:16:02:186,0.9656,0.0904,0.2662,1.006
17:16:02:191,0.9668,0.0940,0.2750,1.010
17:16:02:203,0.9646,0.0975,0.2789,1.009
17:16:02:204,0.9594,0.0962,0.2767,1.003
17:16:02:207,0.9560,0.0901,0.2731,0.998
17:16:02:212,0.9560,0.0818,0.2740,0.998
17:16:02:218,0.9585,0.0730,0.2762,1.000
17:16:02:223,0.9594,0.0623,0.2750,1.000
17:16:02:226,0.9572,0.0498,0.2755,0.997
17:16:02:232,0.9560,0.0373,0.2738,0.995
17:16:02:238,0.9580,0.0236,0.2682,0.995
17:16:02:243,0.9609,0.0065,0.2618,0.996
17:16:02:248,0.9643,-0.0142,0.2523,0.997
17:16:02:252,0.9651,-0.0338,0.2440,0.996
17:16:02:257,0.9641,-0.0511,0.2344,0.994
17:16:02:263,0.9594,-0.0626,0.2210,0.987
17:16:02:267,0.9482,-0.0668,0.2071,0.973
17:16:02:273,0.9279,-0.0673,0.1934,0.950
17:16:02:277,0.9054,-0.0673,0.1816,0.926
17:16:02:285,0.8807,-0.0675,0.1697,0.899
17:16:02:288,0.8560,-0.0680,0.1579,0.873
17:16:02:293,0.8360,-0.0707,0.1504,0.852
17:16:02:301,0.8211,-0.0717,0.1516,0.838
17:16:02:303,0.8067,-0.0673,0.1570,0.825
17:16:02:307,0.7854,-0.0602,0.1667,0.805
17:16:02:312,0.7751,-0.0541,0.1765,0.797
17:16:02:319,0.7805,-0.0494,0.1790,0.802
17:16:02:323,0.7883,-0.0421,0.1775,0.809
17:16:02:328,0.7952,-0.0362,0.1768,0.815
17:16:02:332,0.8013,-0.0311,0.1731,0.820
17:16:02:337,0.8067,-0.0240,0.1672,0.824
17:16:02:344,0.8123,-0.0140,0.1650,0.829
17:16:02:348,0.8169,-0.0042,0.1660,0.834
17:16:02:353,0.8201,0.0034,0.1692,0.837
17:16:02:357,0.8245,0.0080,0.1726,0.842
17:16:02:364,0.8304,0.0092,0.1763,0.849
17:16:02:368,0.8431,0.0056,0.1814,0.862
17:16:02:373,0.8756,-0.0196,0.1956,0.897
17:16:02:379,0.9054,-0.0463,0.1990,0.928
17:16:02:384,0.8771,-0.0084,0.1545,0.891
17:16:02:387,0.8326,0.0422,0.1196,0.842
17:16:02:393,0.8030,0.0782,0.1044,0.814
17:16:02:402,0.8211,0.0672,0.1235,0.833
17:16:02:403,0.8705,0.0290,0.1535,0.884
17:16:02:407,0.9423,-0.0394,0.1997,0.964
17:16:02:414,0.9682,-0.0619,0.2156,0.994
17:16:02:417,0.9352,-0.0208,0.1870,0.954
17:16:02:423,0.8873,0.0344,0.1457,0.900
17:16:02:428,0.8685,0.0508,0.1301,0.880
17:16:02:432,0.8754,0.0317,0.1359,0.886
17:16:02:439,0.8866,0.0073,0.1440,0.898
17:16:02:444,0.8974,-0.0079,0.1457,0.909
17:16:02:448,0.9071,-0.0174,0.1401,0.918
17:16:02:453,0.9330,-0.0580,0.1416,0.946
17:16:02:457,0.9152,-0.0348,0.1244,0.924
17:16:02:464,0.8651,0.0346,0.1005,0.872
17:16:02:468,0.8492,0.0520,0.1137,0.858
17:16:02:473,0.8602,0.0349,0.1474,0.873
17:16:02:478,0.8746,0.0151,0.1765,0.892
17:16:02:484,0.8827,0.0075,0.1919,0.903
17:16:02:488,0.8824,0.0095,0.1956,0.904
17:16:02:494,0.8761,0.0161,0.1973,0.898
17:16:02:503,0.8670,0.0217,0.2024,0.891
17:16:02:504,0.8622,0.0285,0.2110,0.888
17:16:02:508,0.8622,0.0332,0.2188,0.890
17:16:02:519,0.8641,0.0346,0.2200,0.892
17:16:02:520,0.8717,0.0346,0.2120,0.898
17:16:02:524,0.8854,0.0388,0.2044,0.909
17:16:02:528,0.8959,0.0442,0.2058,0.920
17:16:02:534,0.8991,0.0471,0.2217,0.927
17:16:02:539,0.9047,0.0481,0.2511,0.940
17:16:02:544,0.9137,0.0505,0.2875,0.959
17:16:02:548,0.9245,0.0566,0.3119,0.977
17:16:02:553,0.9392,0.0630,0.3222,0.995
17:16:02:559,0.9616,0.0647,0.3349,1.020
17:16:02:565,0.9834,0.0598,0.3547,1.047
17:16:02:569,1.0083,0.0449,0.3706,1.075
17:16:02:573,1.0435,0.0217,0.3728,1.108
17:16:02:579,1.0770,-0.0023,0.3689,1.138
17:16:02:585,1.0907,-0.0203,0.3662,1.151
17:16:02:588,1.0839,-0.0350,0.3669,1.145
17:16:02:594,1.0748,-0.0504,0.3704,1.138
17:16:02:601,1.0775,-0.0663,0.3760,1.143
17:16:02:604,1.0963,-0.0822,0.3821,1.164
17:16:02:609,1.1252,-0.0971,0.3858,1.193
17:16:02:617,1.1623,-0.1105,0.3833,1.229
17:16:02:621,1.2058,-0.1176,0.3721,1.267
17:16:02:624,1.2523,-0.1208,0.3564,1.308
17:16:02:629,1.3041,-0.1262,0.3403,1.354
17:16:02:634,1.3596,-0.1262,0.3176,1.402
17:16:02:639,1.4070,-0.1159,0.3122,1.446
17:16:02:644,1.4395,-0.0986,0.3290,1.480
17:16:02:648,1.4581,-0.0729,0.3476,1.501
17:16:02:654,1.4654,-0.0392,0.3528,1.508
17:16:02:658,1.4698,-0.0052,0.3552,1.512
17:16:02:665,1.4623,0.0222,0.3828,1.512
17:16:02:669,1.4488,0.0364,0.4508,1.518
17:16:02:673,1.4542,0.0537,0.4627,1.527
17:16:02:679,1.4723,0.0696,0.4361,1.537
17:16:02:685,1.4833,0.0703,0.4002,1.538
17:16:02:688,1.4725,0.0620,0.3586,1.517
17:16:02:694,1.4481,0.0552,0.3100,1.482
17:16:02:702,1.4229,0.0544,0.2481,1.445
17:16:02:708,1.3982,0.0691,0.1851,1.412
17:16:02:709,1.3713,0.0962,0.1227,1.380
17:16:02:716,1.3403,0.1190,0.0673,1.347
17:16:02:719,1.3075,0.1334,0.0394,1.315
17:16:02:725,1.2821,0.1412,0.0431,1.291
17:16:02:736,1.2662,0.1420,0.0541,1.275
17:16:02:737,1.2496,0.1351,0.0509,1.258
17:16:02:740,1.2300,0.1261,0.0135,1.237
